,Name,Release.Name,X,Repository.URL,Release.URL
82,react-dom-factories,v16.8.1,201,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.1
83,react-dom-factories,v16.8.0,202,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.0
84,react-dom-factories,v16.7.0,203,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.7.0
85,react-dom-factories,v16.6.3,204,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.6.3
86,react-dom-factories,v16.6.1,205,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.6.1
87,react-dom-factories,v16.6.0,206,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.6.0
88,react-dom-factories,v16.5.2,207,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.5.2
89,react-dom-factories,v16.5.1,208,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.5.1
90,react-dom-factories,v16.5.0,209,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.5.0
91,react-addons-update,v17.0.2,330,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v17.0.2
92,react-addons-update,v17.0.1,331,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v17.0.1
93,react-addons-update,v17.0.0,332,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v17.0.0
94,react-addons-update,v16.14.0,333,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.14.0
95,react-addons-update,0.14.10,334,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/0.14.10
96,react-addons-update,v15.7.0,335,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v15.7.0
97,react-addons-update,v16.13.1,336,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.13.1
98,react-addons-update,v16.13.0,337,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.13.0
99,react-addons-update,v16.12.0,338,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.12.0
100,react-addons-update,v16.11.0,339,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.11.0
101,react-addons-update,v16.10.2,340,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.10.2
102,react-addons-update,v16.10.1,341,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.10.1
103,react-addons-update,v16.10.0,342,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.10.0
104,react-addons-update,v16.9.0,343,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.9.0
105,react-addons-update,v16.9.0-rc.0,344,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.9.0-rc.0
106,react-addons-update,v16.9.0-alpha.0,345,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.9.0-alpha.0
107,react-addons-update,v16.8.6,346,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.6
108,react-addons-update,v16.8.5,347,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.5
109,react-addons-update,v16.8.4,348,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.4
110,react-addons-update,v16.8.3,349,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.3
111,react-addons-update,v16.8.2,350,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.2
112,react-addons-update,v16.8.1,351,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.1
113,react-addons-update,v16.8.0,352,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.0
114,react-addons-update,v16.7.0,353,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.7.0
115,react-addons-update,v16.6.3,354,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.6.3
116,react-addons-update,v16.6.1,355,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.6.1
117,react-addons-update,v16.6.0,356,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.6.0
118,react-addons-update,v16.5.2,357,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.5.2
119,react-addons-update,v16.5.1,358,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.5.1
