id, name, version, is_ok, num_vuln, critical, high, medium, low
7592, mssql, v7.1.0, True
7593, mssql, v6.3.2, True
7594, mssql, v5.1.5, False, 1, 0, 0, 1, 0
7595, mssql, v7.0.0, True
7596, mssql, v7.0.0-beta.5, True
7597, mssql, v7.0.0-beta.3, False, 1, 0, 0, 1, 0
7598, mssql, v7.0.0-beta.2, False, 1, 0, 0, 1, 0
7599, mssql, v7.0.0-beta.1, False, 1, 0, 0, 1, 0
7600, mssql, v7.0.0-alpha.4, False, 1, 0, 0, 1, 0
7601, mssql, v6.3.1, True
7602, mssql, v6.3.0, True
7603, mssql, v6.2.3, True
7604, mssql, v6.2.2, True
7605, mssql, v7.0.0-alpha.3, False, 1, 0, 0, 1, 0
7606, mssql, v7.0.0-alpha.2, False, 2, 0, 1, 1, 0
7607, mssql, v7.0.0-alpha.1, False, 2, 0, 1, 1, 0
7608, mssql, v6.2.0, True
7609, mssql, v5.1.1, False, 1, 0, 0, 1, 0
7610, mssql, v4.3.8, True
7611, mssql, v6.1.0, True
7612, mssql, v6.0.1, True
7613, mssql, v6.0.0, True
7614, mssql, v6.0.0-beta.1, True
7615, mssql, v6.0.0-alpha.9, True
7616, mssql, v5.1.0, False, 1, 0, 0, 1, 0
7617, mssql, v5.0.6, False, 1, 0, 0, 1, 0
7618, tcomb, v3.2.29, True
7619, tcomb, v3.2.28, True
7620, tcomb, v3.2.27, True
7621, tcomb, v3.2.25, True
7622, tcomb, v3.2.24, True
7623, tcomb, v3.2.23, True
7624, tcomb, v3.2.22, True
7625, tcomb, v3.2.21, True
7626, tcomb, v3.2.20, True
7627, tcomb, v3.2.19, True
7628, tcomb, v3.2.18, True
7629, tcomb, v3.2.17, True
7630, tcomb, v3.2.16, True
7631, tcomb, v3.2.15, True
7632, tcomb, v3.2.14, True
7633, tcomb, v3.2.13, True
7634, tcomb, v3.2.12, True
7635, tcomb, 3.2.11, True
7636, tcomb, 3.2.10, True
7637, tcomb, 3.2.9, True
7638, tcomb, v3.2.8, True
7639, tcomb, v3.2.7, True
7640, tcomb, v3.2.6, True
7641, tcomb, v3.2.5, True
7642, tcomb, v3.2.4, True
7643, tcomb, v3.2.3, True
7644, tcomb, v3.2.2, True
7645, tcomb, v3.2.1, True
7646, tcomb, v3.2.0, True
7647, tcomb, v3.1.0, True
7648, workly, v1.3.0, True
7649, workly, v1.0.1, True
7650, workly, v1.0.0, True
7651, workly, v0.1.1, True
7652, workly, v0.1.0, True
7653, rbush, v3.0.1, True
7654, rbush, v3.0.0, True
7655, rbush, v2.0.2, True
7656, rbush, v1.3, True
7657, rbush, v1.3.4, True
7658, rbush, v1.3.5, True
7659, rbush, v1.4.0, True
7660, rbush, v1.4.1, True
7661, rbush, v1.4.2, True
7662, rbush, v1.4.3, True
7663, rbush, v2.0.0, True
7664, rbush, v2.0.1, True
7665, @xstyled/system, v3.1.1, True
7666, @xstyled/system, v3.1.0, True
7667, @xstyled/system, v3.0.3, True
7668, @xstyled/system, v3.0.2, True
7669, @xstyled/system, v3.0.1, True
7670, @xstyled/system, v3.0.0, True
7671, @xstyled/system, v3.0.0-beta.0, True
7672, @xstyled/system, v2.5.0, True
7673, @xstyled/system, v2.4.1, True
7674, @xstyled/system, v2.4.0, True
7675, @xstyled/system, v2.3.0, True
7676, @xstyled/system, v2.2.3, True
7677, @xstyled/system, v2.2.2, True
7678, @xstyled/system, v2.2.1, True
7679, @xstyled/system, v2.2.0, True
7680, @xstyled/system, v2.1.0, True
7681, @xstyled/system, v2.0.0, True
7682, @xstyled/system, v1.19.1, True
7683, @xstyled/system, v1.19.0, True
7684, @xstyled/system, v1.18.1, True
7685, @xstyled/system, v1.18.0, True
7686, @xstyled/system, v1.17.2, True
7687, @xstyled/system, v1.17.1, True
7688, @xstyled/system, v1.17.0, True
7689, @xstyled/system, v1.16.0, True
7690, @xstyled/system, v1.15.1, True
7691, @xstyled/system, v1.15.0, True
7692, @xstyled/system, v1.14.0, True
7693, @xstyled/system, v1.13.1, True
7694, @xstyled/system, v1.13.0, True
7695, @xstyled/styled-components, v3.1.1, True
7696, @xstyled/styled-components, v3.1.0, True
7697, @xstyled/styled-components, v3.0.3, True
7698, @xstyled/styled-components, v3.0.2, True
7699, @xstyled/styled-components, v3.0.1, True
7700, @xstyled/styled-components, v3.0.0, True
7701, @xstyled/styled-components, v3.0.0-beta.0, True
7702, @xstyled/styled-components, v2.5.0, True
7703, @xstyled/styled-components, v2.4.1, True
7704, @xstyled/styled-components, v2.4.0, True
7705, @xstyled/styled-components, v2.3.0, True
7706, @xstyled/styled-components, v2.2.3, True
7707, @xstyled/styled-components, v2.2.2, True
7708, @xstyled/styled-components, v2.2.1, True
7709, @xstyled/styled-components, v2.2.0, True
7710, @xstyled/styled-components, v2.1.0, True
7711, @xstyled/styled-components, v2.0.0, True
7712, @xstyled/styled-components, v1.19.1, True
7713, @xstyled/styled-components, v1.19.0, True
7714, @xstyled/styled-components, v1.18.1, True
7715, @xstyled/styled-components, v1.18.0, True
7716, @xstyled/styled-components, v1.17.2, True
7717, @xstyled/styled-components, v1.17.1, True
7718, @xstyled/styled-components, v1.17.0, True
7719, @xstyled/styled-components, v1.16.0, True
7720, @xstyled/styled-components, v1.15.1, True
7721, @xstyled/styled-components, v1.15.0, True
7722, @xstyled/styled-components, v1.14.0, True
7723, @xstyled/styled-components, v1.13.1, True
7724, @xstyled/styled-components, v1.13.0, True
7725, pluralize-mongoose, v8.0.0, True
7726, pluralize-mongoose, v7.0.0, True
7727, pluralize-mongoose, v6.0.0, True
7728, pluralize-mongoose, v5.1.0, True
7729, pluralize-mongoose, v5.0.0, True
7730, pluralize-mongoose, v4.0.0, True
7731, pluralize-mongoose, v3.1.0, True
7732, pluralize-mongoose, v3.0.0, True
7733, pluralize-mongoose, v2.0.0, True
7734, pluralize-mongoose, v1.2.1, True
7735, pluralize-mongoose, v1.2.0, True
7736, pluralize-mongoose, v1.1.6, True
7737, pluralize-mongoose, v1.1.5, True
7738, pluralize-mongoose, v1.1.4, True
7739, pluralize-mongoose, v1.1.3, True
7740, node-rdkafka, v2.10.0, True
7741, node-rdkafka, v2.9.0, True
7742, node-rdkafka, v2.8.0, True
7743, node-rdkafka, v2.7.0, True
7744, node-rdkafka, v2.5.0, True
7745, node-rdkafka, v2.3.4, True
7746, node-rdkafka, v2.3.1, True
7747, node-rdkafka, v2.3.0, True
7748, node-rdkafka, v2.2.3, True
7749, node-rdkafka, v2.2.2, True
7750, node-rdkafka, v2.2.1, True
7751, node-rdkafka, v2.2.0, True
7752, node-rdkafka, v2.1.1, True
7753, node-rdkafka, v2.1.0, True
7754, node-rdkafka, v2.0.0, True
7755, node-rdkafka, v1.0.6, True
7756, node-rdkafka, v1.0.5, True
7757, node-rdkafka, v1.0.1, True
7758, node-rdkafka, v1.0.0, True
7759, node-rdkafka, v0.10.2, True
7760, node-rdkafka, v0.10.0, True
7761, node-rdkafka, v0.9.0, True
7762, node-rdkafka, v0.8.2, True
7763, node-rdkafka, v0.8.0, True
7764, node-rdkafka, v0.6.0, True
7765, chevrotain, v0.5.21, True
7766, chevrotain, v0.5.20, True
7767, chevrotain, v0.5.19, True
7768, chevrotain, v0.5.18, True
7769, chevrotain, v0.5.17, True
7770, chevrotain, v0.5.16, True
7771, chevrotain, v0.5.15, True
7772, chevrotain, v0.5.14, True
7773, chevrotain, v0.5.13, False, 9, 1, 4, 4, 0
7774, chevrotain, v0.5.12, False, 9, 1, 4, 4, 0
7775, chevrotain, v0.5.11, False, 9, 1, 4, 4, 0
7776, chevrotain, v0.5.10, False, 9, 1, 4, 4, 0
7777, chevrotain, v0.5.9, False, 9, 1, 4, 4, 0
7778, chevrotain, v0.5.8, False, 9, 1, 4, 4, 0
7779, chevrotain, v0.5.7, False, 9, 1, 4, 4, 0
7780, chevrotain, v0.5.6, False, 9, 1, 4, 4, 0
7781, chevrotain, v0.5.5, False, 9, 1, 4, 4, 0
7782, chevrotain, v0.5.4, False, 9, 1, 4, 4, 0
7783, chevrotain, v0.5.3, False, 9, 1, 4, 4, 0
7784, chevrotain, v0.5.2, False, 9, 1, 4, 4, 0
7785, chevrotain, v0.5.1, False, 9, 1, 4, 4, 0
7786, chevrotain, v0.5.0, False, 9, 1, 4, 4, 0
7787, chevrotain, v0.4.10, False, 9, 1, 4, 4, 0
7788, chevrotain, v0.4.9, False, 9, 1, 4, 4, 0
7789, chevrotain, v0.4.8, False, 9, 1, 4, 4, 0
7790, chevrotain, v0.4.7, False, 9, 1, 4, 4, 0
7791, chevrotain, v0.4.6, False, 9, 1, 4, 4, 0
7792, chevrotain, v0.4.5, False, 9, 1, 4, 4, 0
7793, chevrotain, v0.4.4, False, 9, 1, 4, 4, 0
7794, chevrotain, v0.4.3, False, 9, 1, 4, 4, 0
7795, csvtojson, v2.0.10, True
7796, csvtojson, 1.1.9, True
7797, csvtojson, 1.1.8, True
7798, csvtojson, 1.1.7, True
7799, csvtojson, 1.1.5, True
7800, csvtojson, 1.1.3, True
7801, csvtojson, 1.1.1, True
7802, csvtojson, 1.1.0, True
7803, twig, v1.15.3, True
7804, twig, v1.15.2, True
7805, twig, 1.15.0, True
7806, twig, 1.14.0, True
7807, twig, 1.13.3, True
7808, twig, 1.13.2, True
7809, twig, 1.13.1, True
7810, twig, v1.13.0, True
7811, python-shell, v3.0.0, True
7812, python-shell, v1.0.8, True
7813, python-shell, v1.0.4, True
7814, python-shell, 1.0.3, True
7815, python-shell, v1.0.2, True
7816, python-shell, v1.0.1, True
7817, python-shell, v1.0.0, True
7818, python-shell, v0.5.0, True
7819, zmq, 2.13.0, True
7820, zmq, 2.9.0, True
7821, miio, 0.15.6, False, 5, 0, 3, 2, 0
7822, miio, 0.15.5, False, 5, 0, 3, 2, 0
7823, miio, 0.15.4, False, 5, 0, 3, 2, 0
7824, miio, 0.15.3, False, 5, 0, 3, 2, 0
7825, miio, 0.15.2, False, 5, 0, 3, 2, 0
7826, miio, 0.15.1, False, 5, 0, 3, 2, 0
7827, miio, 0.15.0, False, 5, 0, 3, 2, 0
7828, react-resizable, v1.4.5, True
7829, react-resizable, v1.4.4, True
7830, react-resizable, v1.4.3, True
7831, react-resizable, v1.4.2, True
7832, react-resizable, v1.4.1, True
7833, react-resizable, v1.4.0, True
7834, react-resizable, v1.3.4, True
7835, react-resizable, v1.3.3, True
7836, react-resizable, v1.3.2, True
7837, react-resizable, v1.3.1, True
7838, react-resizable, v1.3.0, True
7839, moment-range, v4.0.2, True
7840, moment-range, v4.0.1, True
7841, moment-range, v4.0.0, True
7842, moment-range, v3.1.1, True
7843, moment-range, v3.1.0, True
7844, moment-range, v3.0.3, True
7845, moment-range, v3.0.2, True
7846, moment-range, v3.0.1, True
7847, moment-range, v3.0.0-0, True
7848, moment-range, v3.0.0, True
7849, moment-range, 2.2.0, True
7850, moment-range, 2.1.0, True
7851, moment-range, 2.0.3, True
7852, moment-range, 2.0.2, True
7853, moment-range, 2.0.1, True
7854, moment-range, 2.0.0, True
7855, moment-range, 1.2.0, True
7856, moment-range, 1.1.2, True
7857, moment-range, 1.1.1, True
7858, moment-range, 1.1.0, True
7859, moment-range, 1.0.7, True
7860, moment-range, v1.0.5, True
7861, moment-range, v1.0.4, True
7862, moment-range, v1.0.3, True
7863, capital-case, no-case@3.0.3, error, Couldn't find the requested package or version
7864, capital-case, change-case@4.1.0, error, Couldn't find the requested package or version
7865, capital-case, camel-case@4.1.0, error, Couldn't find the requested package or version
7866, capital-case, pascal-case@3.1.0, error, Couldn't find the requested package or version
7867, capital-case, title-case@3.0.1, error, Couldn't find the requested package or version
7868, capital-case, is-lower-case@2.0.0, error, Couldn't find the requested package or version
7869, capital-case, is-upper-case@2.0.0, error, Couldn't find the requested package or version
7870, capital-case, lower-case-first@2.0.0, error, Couldn't find the requested package or version
7871, capital-case, header-case@2.0.0, error, Couldn't find the requested package or version
7872, capital-case, dot-case@3.0.0, error, Couldn't find the requested package or version
7873, capital-case, constant-case@3.0.0, error, Couldn't find the requested package or version
7874, capital-case, swap-case@2.0.0, error, Couldn't find the requested package or version
7875, capital-case, upper-case-first@2.0.0, error, Couldn't find the requested package or version
7876, capital-case, title-case@3.0.0, error, Couldn't find the requested package or version
7877, capital-case, lower-case@2.0.0, error, Couldn't find the requested package or version
7878, capital-case, upper-case@2.0.0, error, Couldn't find the requested package or version
7879, capital-case, change-case@4.0.0, error, Couldn't find the requested package or version
7880, capital-case, snake-case@3.0.0, error, Couldn't find the requested package or version
7881, capital-case, sentence-case@3.0.0, error, Couldn't find the requested package or version
7882, capital-case, path-case@3.0.0, error, Couldn't find the requested package or version
7883, capital-case, pascal-case@3.0.0, error, Couldn't find the requested package or version
7884, capital-case, param-case@3.0.0, error, Couldn't find the requested package or version
7885, capital-case, camel-case@4.0.0, error, Couldn't find the requested package or version
7886, capital-case, capital-case@1.0.0, error, Couldn't find the requested package or version
7887, capital-case, no-case@3.0.0, error, Couldn't find the requested package or version
7888, capital-case, v3.1.0, True
7889, capital-case, v3.0.2, True
7890, capital-case, v3.0.1, True
7891, capital-case, v3.0.0, True
7892, ali-oss, v6.6.0, False, 1, 0, 1, 0, 0
7893, ali-oss, v6.7.0, False, 1, 0, 1, 0, 0
7894, ali-oss, v6.8.0, False, 1, 0, 1, 0, 0
7895, ali-oss, 4.6.1, False, 1, 0, 1, 0, 0
7896, ali-oss, 4.5.1, False, 1, 0, 1, 0, 0
7897, ali-oss, 4.5.0, False, 1, 0, 1, 0, 0
7898, messageformat, @messageformat/core@3.0.0, error, Couldn't find the requested package or version
7899, messageformat, messageformat@3.0.0-beta.2, error, Couldn't find the requested package or version
7900, messageformat, messageformat@3.0.0-beta.1, error, Couldn't find the requested package or version
7901, messageformat, messageformat@2.3.0, error, Couldn't find the requested package or version
7902, messageformat, messageformat@2.2.0, error, Couldn't find the requested package or version
7903, messageformat, messageformat@2.1.0, error, Couldn't find the requested package or version
7904, messageformat, v2.0.5, True
7905, messageformat, v2.0.4, True
7906, messageformat, v2.0.3, True
7907, messageformat, v2.0.2, True
7908, messageformat, v2.0.1, True
7909, messageformat, v2.0.0, True
7910, messageformat, v2.0.0-beta.5, True
7911, messageformat, v2.0.0-beta.4, True
7912, messageformat, v2.0.0-beta.2, True
7913, messageformat, v2.0.0-beta.1, True
7914, messageformat, v1.1.1, True
7915, messageformat, v1.1.0, True
7916, messageformat, v1.0.2, True
7917, messageformat, v1.0.0, True
7918, messageformat, v0.3.1, True
7919, messageformat, v0.3.0, False, 2, 0, 2, 0, 0
7920, messageformat, 0.2.2, False, 3, 0, 2, 1, 0
7921, messageformat, 0.2.1, False, 3, 0, 2, 1, 0
7922, proj4, 2.7.5, True
7923, proj4, 2.7.2, True
7924, proj4, 2.7.0, True
7925, proj4, 2.6.3, True
7926, proj4, 2.6.2, True
7927, proj4, 2.6.1, True
7928, proj4, 2.6.0, True
7929, proj4, 2.5.0, True
7930, proj4, 2.4.3, True
7931, proj4, 2.4.1, True
7932, proj4, 2.4.0, True
7933, proj4, 2.3.16, True
7934, proj4, 2.3.15, True
7935, proj4, 2.3.14, True
7936, proj4, 2.3.12, True
7937, proj4, 2.3.3, True
7938, proj4, 2.2.2, True
7939, proj4, 2.2.1, True
7940, proj4, 2.1.4, True
7941, proj4, 2.1.2, True
7942, focus-visible, v5.2.0, True
7943, focus-visible, v5.0.0, True
7944, focus-visible, v4.0.1, True
7945, focus-visible, v3.0.0, True
7946, focus-visible, v2.0.0, True
7947, focus-visible, v1.0.0, error, Couldn't find the requested package or version
7948, normalize-scss, 7.0.1, True
7949, normalize-scss, 4.0.3, True
7950, normalize-scss, 4.0.2, True
7951, normalize-scss, 4.0.1, True
7952, normalize-scss, 4.0.0, True
7953, normalize-scss, 3.0.3, True
7954, normalize-scss, 3.0.2+normalize.3.0.2, True
7955, normalize-scss, 3.0.1+normalize.3.0.1, True
7956, normalize-scss, 3.0.0+normalize.3.0.1, True
7957, normalize-scss, 3.0.0-alpha.2+normalize.3.0.0, error, Couldn't find the requested package or version
7958, normalize-scss, 2.2.0+normalize.2.1.3, error, Couldn't find the requested package or version
7959, normalize-scss, 3.0.0-alpha.1+normalize.2.1.3, error, Couldn't find the requested package or version
7960, normalize-scss, 2.1.3, error, Couldn't find the requested package or version
7961, d3-queue, v3.0.7, True
7962, d3-queue, v3.0.6, True
7963, d3-queue, v3.0.5, True
7964, d3-queue, v3.0.4, True
7965, d3-queue, v3.0.3, True
7966, d3-queue, v3.0.2, True
7967, d3-queue, v3.0.1, True
7968, d3-queue, v3.0.0, True
7969, d3-queue, v2.0.3, True
7970, d3-queue, v2.0.2, True
7971, d3-queue, v1.2.3, True
7972, d3-queue, v2.0.1, True
7973, d3-queue, v2.0.0, True
7974, d3-queue, v1.2.2, True
7975, d3-queue, v1.2.1, True
7976, d3-queue, v1.2.0, True
7977, d3-queue, v1.1.1, True
7978, d3-queue, v1.1.0, True
7979, queue-async, v3.0.7, True
7980, queue-async, v3.0.6, True
7981, queue-async, v3.0.5, True
7982, queue-async, v3.0.4, True
7983, queue-async, v3.0.3, True
7984, queue-async, v3.0.2, True
7985, queue-async, v3.0.1, True
7986, queue-async, v3.0.0, True
7987, queue-async, v2.0.3, True
7988, queue-async, v2.0.2, True
7989, queue-async, v1.2.3, True
7990, queue-async, v2.0.1, True
7991, queue-async, v2.0.0, True
7992, queue-async, v1.2.2, True
7993, queue-async, v1.2.1, True
7994, queue-async, v1.2.0, True
7995, queue-async, v1.1.1, True
7996, queue-async, v1.1.0, True
7997, images, v3.0.3, True
7998, images, v3.0.2, False, 6, 0, 5, 0, 1
7999, images, v3.0.1, False, 6, 0, 5, 0, 1
8000, tedious, v14.0.0, True
8001, tedious, v13.2.0, True
8002, tedious, v13.1.0, True
8003, tedious, v13.0.5, True
8004, tedious, v13.0.4, True
8005, tedious, v13.0.3, True
8006, tedious, v13.0.2, True
8007, tedious, v13.0.1, True
8008, tedious, v13.0.0, True
8009, tedious, v12.3.0, True
8010, tedious, v12.3.0-alpha.1, True
8011, tedious, v12.2.0, True
8012, tedious, v12.1.0, True
8013, tedious, v12.0.0, True
8014, tedious, v12.0.0-beta.4, True
8015, tedious, v12.0.0-alpha.1, True
8016, tedious, v11.8.0, True
8017, tedious, v11.7.0, True
8018, tedious, v12.0.0-beta.3, True
8019, tedious, v12.0.0-beta.2, True
8020, tedious, v12.0.0-beta.1, True
8021, tedious, v11.6.1, True
8022, tedious, v11.6.0, True
8023, tedious, v11.5.0, True
8024, tedious, v11.4.2, True
8025, tedious, v11.4.1, True
8026, tedious, v6.7.1, True
8027, tedious, v11.4.0, True
8028, tedious, v11.3.1, True
8029, tedious, v11.3.0, True
8030, worker-loader, v3.0.8, True
8031, worker-loader, v3.0.7, True
8032, worker-loader, v3.0.6, True
8033, worker-loader, v3.0.5, True
8034, worker-loader, v3.0.4, True
8035, worker-loader, v3.0.3, True
8036, worker-loader, v3.0.2, True
8037, worker-loader, v3.0.1, True
8038, worker-loader, v3.0.0, True
8039, worker-loader, v2.0.0, True
8040, worker-loader, v1.1.1, True
8041, worker-loader, v1.1.0, False, 1, 0, 1, 0, 0
8042, worker-loader, v1.0.0, False, 1, 0, 1, 0, 0
8043, eosjs, v22.1.0, True
8044, eosjs, v22.0.0, True
8045, eosjs, v21.0.4, True
8046, eosjs, v22.0.0-rc2, False, 1, 0, 0, 1, 0
8047, eosjs, v21.0.2-rc3, False, 1, 0, 0, 1, 0
8048, eosjs, v22.0.0-rc1, False, 1, 0, 0, 1, 0
8049, eosjs, v21.0.3, False, 1, 0, 0, 1, 0
8050, eosjs, v21.0.2, False, 1, 0, 0, 1, 0
8051, eosjs, v21.0.0-rc2, False, 2, 0, 1, 1, 0
8052, eosjs, v21.0.0-rc1, True
8053, eosjs, 20.0.0, True
8054, eosjs, v20.0.0-beta3, True
8055, eosjs, v20.0.0-beta2, True
8056, eosjs, v16.0.8, False, 1, 0, 0, 1, 0
8057, eosjs, v16.0.7, False, 1, 0, 0, 1, 0
8058, eosjs, v16.0.6, False, 1, 0, 0, 1, 0
8059, eosjs, v16.0.3, False, 1, 0, 0, 1, 0
8060, eosjs, v16.0.2, False, 1, 0, 0, 1, 0
8061, eosjs, v16.0.1, False, 1, 0, 0, 1, 0
8062, eosjs, v16.0.0, False, 1, 0, 0, 1, 0
8063, eosjs, v15.0.6, False, 1, 0, 0, 1, 0
8064, eosjs, v15.0.4, False, 1, 0, 0, 1, 0
8065, eosjs, v15.0.3, False, 1, 0, 0, 1, 0
8066, eosjs, v15.0.2, False, 1, 0, 0, 1, 0
8067, eosjs, v15.0.1, False, 1, 0, 0, 1, 0
8068, eosjs, v15.0.0, False, 1, 0, 0, 1, 0
8069, eosjs, v14.2.0, False, 1, 0, 0, 1, 0
8070, eosjs, v14.1.1, False, 1, 0, 0, 1, 0
8071, eosjs, v14.1.0, False, 1, 0, 0, 1, 0
8072, eosjs, v14.0.0, False, 1, 0, 0, 1, 0
8073, emojilib, v3.0.0, True
8074, emojilib, v2.4.0, True
8075, emojilib, v2.3.0, True
8076, emojilib, v2.2.12, True
8077, emojilib, 2.2.9, True
8078, emojilib, 2.2.8, True
8079, emojilib, 2.2.0, True
8080, emojilib, 2.1.0, True
8081, emojilib, 2.0.3, True
8082, emojilib, 2.0.2, True
8083, emojilib, v1.0.0, True
8084, ldapjs, v2.3.1, True
8085, ldapjs, v2.3.0, True
8086, ldapjs, v2.2.4, True
8087, ldapjs, v2.2.3, True
8088, ldapjs, v2.2.2, True
8089, ldapjs, v2.2.1, True
8090, ldapjs, v2.2.0, True
8091, ldapjs, v2.1.1, True
8092, ldapjs, v2.1.0, True
8093, ldapjs, v2.0.0, True
8094, ethereum-types, monorepo@7bf710f, error, Couldn't find the requested package or version
8095, ethereum-types, monorepo@15f75a0, error, Couldn't find the requested package or version
8096, ethereum-types, monorepo@7742901, error, Couldn't find the requested package or version
8097, ethereum-types, monorepo@58ff2dc, error, Couldn't find the requested package or version
8098, ethereum-types, monorepo@4a133ca, error, Couldn't find the requested package or version
8099, ethereum-types, monorepo@5d603b2, error, Couldn't find the requested package or version
8100, ethereum-types, monorepo@51ca310, error, Couldn't find the requested package or version
8101, ethereum-types, monorepo@6b0f357, error, Couldn't find the requested package or version
8102, ethereum-types, monorepo@761d0a0, error, Couldn't find the requested package or version
8103, ethereum-types, monorepo@21db0e6, error, Couldn't find the requested package or version
8104, ethereum-types, monorepo@1166b43, error, Couldn't find the requested package or version
