id, name, version, is_ok, num_vuln, critical, high, medium, low
40082, @lerna/rimraf-dir, v3.13.3, True
40083, @lerna/rimraf-dir, v3.13.2, True
40084, @lerna/rimraf-dir, v3.13.1, True
40085, @lerna/rimraf-dir, v3.13.0, True
40086, @lerna/run-lifecycle, v4.0.0, True
40087, @lerna/run-lifecycle, v3.22.1, True
40088, @lerna/run-lifecycle, v3.22.0, True
40089, @lerna/run-lifecycle, v3.21.0, True
40090, @lerna/run-lifecycle, v3.20.2, True
40091, @lerna/run-lifecycle, v3.20.1, True
40092, @lerna/run-lifecycle, v3.20.0, True
40093, @lerna/run-lifecycle, v3.19.0, True
40094, @lerna/run-lifecycle, v3.18.5, True
40095, @lerna/run-lifecycle, v3.18.4, True
40096, @lerna/run-lifecycle, v3.18.3, True
40097, @lerna/run-lifecycle, v3.18.2, True
40098, @lerna/run-lifecycle, v3.18.1, True
40099, @lerna/run-lifecycle, v3.18.0, True
40100, @lerna/run-lifecycle, v3.17.0, True
40101, @lerna/run-lifecycle, v3.16.5, True
40102, @lerna/run-lifecycle, v3.16.4, True
40103, @lerna/run-lifecycle, v3.16.3, True
40104, @lerna/run-lifecycle, v3.16.2, True
40105, @lerna/run-lifecycle, v3.16.1, True
40106, @lerna/run-lifecycle, v3.16.0, True
40107, @lerna/run-lifecycle, v3.15.0, True
40108, @lerna/run-lifecycle, v3.14.2, True
40109, @lerna/run-lifecycle, v3.14.1, True
40110, @lerna/run-lifecycle, v3.14.0, True
40111, @lerna/run-lifecycle, v3.13.4, True
40112, @lerna/run-lifecycle, v3.13.3, True
40113, @lerna/run-lifecycle, v3.13.2, True
40114, @lerna/run-lifecycle, v3.13.1, True
40115, @lerna/run-lifecycle, v3.13.0, True
40116, @lerna/resolve-symlink, v4.0.0, True
40117, @lerna/resolve-symlink, v3.22.1, True
40118, @lerna/resolve-symlink, v3.22.0, True
40119, @lerna/resolve-symlink, v3.21.0, True
40120, @lerna/resolve-symlink, v3.20.2, True
40121, @lerna/resolve-symlink, v3.20.1, True
40122, @lerna/resolve-symlink, v3.20.0, True
40123, @lerna/resolve-symlink, v3.19.0, True
40124, @lerna/resolve-symlink, v3.18.5, True
40125, @lerna/resolve-symlink, v3.18.4, True
40126, @lerna/resolve-symlink, v3.18.3, True
40127, @lerna/resolve-symlink, v3.18.2, True
40128, @lerna/resolve-symlink, v3.18.1, True
40129, @lerna/resolve-symlink, v3.18.0, True
40130, @lerna/resolve-symlink, v3.17.0, True
40131, @lerna/resolve-symlink, v3.16.5, True
40132, @lerna/resolve-symlink, v3.16.4, True
40133, @lerna/resolve-symlink, v3.16.3, True
40134, @lerna/resolve-symlink, v3.16.2, True
40135, @lerna/resolve-symlink, v3.16.1, True
40136, @lerna/resolve-symlink, v3.16.0, True
40137, @lerna/resolve-symlink, v3.15.0, True
40138, @lerna/resolve-symlink, v3.14.2, True
40139, @lerna/resolve-symlink, v3.14.1, True
40140, @lerna/resolve-symlink, v3.14.0, True
40141, @lerna/resolve-symlink, v3.13.4, True
40142, @lerna/resolve-symlink, v3.13.3, True
40143, @lerna/resolve-symlink, v3.13.2, True
40144, @lerna/resolve-symlink, v3.13.1, True
40145, @lerna/resolve-symlink, v3.13.0, True
40146, @lerna/run, v4.0.0, True
40147, @lerna/run, v3.22.1, True
40148, @lerna/run, v3.22.0, True
40149, @lerna/run, v3.21.0, False, 1, 0, 0, 1, 0
40150, @lerna/run, v3.20.2, True
40151, @lerna/run, v3.20.1, True
40152, @lerna/run, v3.20.0, False, 1, 0, 0, 1, 0
40153, @lerna/run, v3.19.0, True
40154, @lerna/run, v3.18.5, False, 1, 0, 0, 1, 0
40155, @lerna/run, v3.18.4, False, 1, 0, 0, 1, 0
40156, @lerna/run, v3.18.3, True
40157, @lerna/run, v3.18.2, True
40158, @lerna/run, v3.18.1, True
40159, @lerna/run, v3.18.0, False, 1, 0, 0, 1, 0
40160, @lerna/run, v3.17.0, True
40161, @lerna/run, v3.16.5, False, 1, 0, 0, 1, 0
40162, @lerna/run, v3.16.4, True
40163, @lerna/run, v3.16.3, True
40164, @lerna/run, v3.16.2, True
40165, @lerna/run, v3.16.1, True
40166, @lerna/run, v3.16.0, False, 1, 0, 0, 1, 0
40167, @lerna/run, v3.15.0, False, 2, 0, 0, 2, 0
40168, @lerna/run, v3.14.2, False, 2, 0, 0, 2, 0
40169, @lerna/run, v3.14.1, True
40170, @lerna/run, v3.14.0, False, 2, 0, 0, 2, 0
40171, @lerna/run, v3.13.4, True
40172, @lerna/run, v3.13.3, False, 2, 0, 0, 2, 0
40173, @lerna/run, v3.13.2, True
40174, @lerna/run, v3.13.1, False, 2, 0, 0, 2, 0
40175, @lerna/run, v3.13.0, False, 2, 0, 0, 2, 0
40176, @lerna/symlink-binary, v4.0.0, True
40177, @lerna/symlink-binary, v3.22.1, True
40178, @lerna/symlink-binary, v3.22.0, True
40179, @lerna/symlink-binary, v3.21.0, True
40180, @lerna/symlink-binary, v3.20.2, True
40181, @lerna/symlink-binary, v3.20.1, True
40182, @lerna/symlink-binary, v3.20.0, True
40183, @lerna/symlink-binary, v3.19.0, True
40184, @lerna/symlink-binary, v3.18.5, True
40185, @lerna/symlink-binary, v3.18.4, True
40186, @lerna/symlink-binary, v3.18.3, True
40187, @lerna/symlink-binary, v3.18.2, True
40188, @lerna/symlink-binary, v3.18.1, True
40189, @lerna/symlink-binary, v3.18.0, True
40190, @lerna/symlink-binary, v3.17.0, True
40191, @lerna/symlink-binary, v3.16.5, True
40192, @lerna/symlink-binary, v3.16.4, True
40193, @lerna/symlink-binary, v3.16.3, True
40194, @lerna/symlink-binary, v3.16.2, True
40195, @lerna/symlink-binary, v3.16.1, True
40196, @lerna/symlink-binary, v3.16.0, True
40197, @lerna/symlink-binary, v3.15.0, True
40198, @lerna/symlink-binary, v3.14.2, True
40199, @lerna/symlink-binary, v3.14.1, True
40200, @lerna/symlink-binary, v3.14.0, True
40201, @lerna/symlink-binary, v3.13.4, True
40202, @lerna/symlink-binary, v3.13.3, True
40203, @lerna/symlink-binary, v3.13.2, True
40204, @lerna/symlink-binary, v3.13.1, True
40205, @lerna/symlink-binary, v3.13.0, True
40206, @lerna/write-log-file, v4.0.0, True
40207, @lerna/write-log-file, v3.22.1, True
40208, @lerna/write-log-file, v3.22.0, True
40209, @lerna/write-log-file, v3.21.0, True
40210, @lerna/write-log-file, v3.20.2, True
40211, @lerna/write-log-file, v3.20.1, True
40212, @lerna/write-log-file, v3.20.0, True
40213, @lerna/write-log-file, v3.19.0, True
40214, @lerna/write-log-file, v3.18.5, True
40215, @lerna/write-log-file, v3.18.4, True
40216, @lerna/write-log-file, v3.18.3, True
40217, @lerna/write-log-file, v3.18.2, True
40218, @lerna/write-log-file, v3.18.1, True
40219, @lerna/write-log-file, v3.18.0, True
40220, @lerna/write-log-file, v3.17.0, True
40221, @lerna/write-log-file, v3.16.5, True
40222, @lerna/write-log-file, v3.16.4, True
40223, @lerna/write-log-file, v3.16.3, True
40224, @lerna/write-log-file, v3.16.2, True
40225, @lerna/write-log-file, v3.16.1, True
40226, @lerna/write-log-file, v3.16.0, True
40227, @lerna/write-log-file, v3.15.0, True
40228, @lerna/write-log-file, v3.14.2, True
40229, @lerna/write-log-file, v3.14.1, True
40230, @lerna/write-log-file, v3.14.0, True
40231, @lerna/write-log-file, v3.13.4, True
40232, @lerna/write-log-file, v3.13.3, True
40233, @lerna/write-log-file, v3.13.2, True
40234, @lerna/write-log-file, v3.13.1, True
40235, @lerna/write-log-file, v3.13.0, True
40236, @lerna/symlink-dependencies, v4.0.0, True
40237, @lerna/symlink-dependencies, v3.22.1, True
40238, @lerna/symlink-dependencies, v3.22.0, True
40239, @lerna/symlink-dependencies, v3.21.0, True
40240, @lerna/symlink-dependencies, v3.20.2, True
40241, @lerna/symlink-dependencies, v3.20.1, True
40242, @lerna/symlink-dependencies, v3.20.0, True
40243, @lerna/symlink-dependencies, v3.19.0, True
40244, @lerna/symlink-dependencies, v3.18.5, True
40245, @lerna/symlink-dependencies, v3.18.4, True
40246, @lerna/symlink-dependencies, v3.18.3, True
40247, @lerna/symlink-dependencies, v3.18.2, True
40248, @lerna/symlink-dependencies, v3.18.1, True
40249, @lerna/symlink-dependencies, v3.18.0, True
40250, @lerna/symlink-dependencies, v3.17.0, True
40251, @lerna/symlink-dependencies, v3.16.5, True
40252, @lerna/symlink-dependencies, v3.16.4, True
40253, @lerna/symlink-dependencies, v3.16.3, True
40254, @lerna/symlink-dependencies, v3.16.2, True
40255, @lerna/symlink-dependencies, v3.16.1, True
40256, @lerna/symlink-dependencies, v3.16.0, True
40257, @lerna/symlink-dependencies, v3.15.0, True
40258, @lerna/symlink-dependencies, v3.14.2, True
40259, @lerna/symlink-dependencies, v3.14.1, True
40260, @lerna/symlink-dependencies, v3.14.0, True
40261, @lerna/symlink-dependencies, v3.13.4, True
40262, @lerna/symlink-dependencies, v3.13.3, True
40263, @lerna/symlink-dependencies, v3.13.2, True
40264, @lerna/symlink-dependencies, v3.13.1, True
40265, @lerna/symlink-dependencies, v3.13.0, True
40266, bufferutil, v4.0.5, True
40267, bufferutil, v4.0.4, True
40268, bufferutil, v4.0.3, True
40269, bufferutil, v4.0.2, True
40270, bufferutil, v4.0.1, True
40271, bufferutil, v4.0.0, True
40272, bufferutil, v3.0.5, True
40273, bufferutil, v3.0.4, True
40274, bufferutil, v3.0.3, True
40275, bufferutil, v3.0.2, True
40276, bufferutil, v3.0.1, False, 1, 0, 0, 1, 0
40277, bufferutil, v3.0.0, False, 1, 0, 0, 1, 0
40278, bufferutil, v2.0.1, False, 1, 0, 0, 1, 0
40279, @storybook/core, v6.4.0-beta.26, False, 30, 0, 15, 15, 0
40280, @storybook/core, v6.4.0-beta.25, False, 30, 0, 15, 15, 0
40281, @storybook/core, v6.4.0-beta.24, False, 30, 0, 15, 15, 0
40282, @storybook/core, v6.4.0-beta.23, False, 30, 0, 15, 15, 0
40283, @storybook/core, v6.4.0-beta.22, False, 30, 0, 15, 15, 0
40284, @storybook/core, v6.4.0-beta.21, False, 30, 0, 15, 15, 0
40285, @storybook/core, v6.4.0-beta.20, False, 30, 0, 15, 15, 0
40286, @storybook/core, v6.4.0-beta.19, False, 30, 0, 15, 15, 0
40287, @storybook/core, v6.4.0-beta.18, False, 30, 0, 15, 15, 0
40288, @storybook/core, v6.4.0-beta.17, False, 30, 0, 15, 15, 0
40289, @storybook/core, v6.4.0-beta.16, False, 30, 0, 15, 15, 0
40290, @storybook/core, v6.4.0-beta.15, False, 30, 0, 15, 15, 0
40291, @storybook/core, v6.4.0-beta.14, False, 30, 0, 15, 15, 0
40292, @storybook/core, v6.4.0-beta.13, False, 30, 0, 15, 15, 0
40293, @storybook/core, v6.4.0-beta.12, False, 30, 0, 15, 15, 0
40294, @storybook/core, v6.3.12, False, 21, 0, 3, 18, 0
40295, @storybook/core, v6.4.0-beta.11, False, 30, 0, 15, 15, 0
40296, @storybook/core, v6.4.0-beta.10, False, 30, 0, 15, 15, 0
40297, @storybook/core, v6.3.11, False, 21, 0, 3, 18, 0
40298, @storybook/core, v6.4.0-beta.9, False, 30, 0, 15, 15, 0
40299, @storybook/core, v6.4.0-beta.8, False, 30, 0, 15, 15, 0
40300, @storybook/core, v6.4.0-beta.7, False, 18, 0, 3, 15, 0
40301, @storybook/core, v6.4.0-beta.6, False, 18, 0, 3, 15, 0
40302, @storybook/core, v6.3.10, False, 21, 0, 3, 18, 0
40303, @storybook/core, v6.4.0-beta.5, False, 18, 0, 3, 15, 0
40304, @storybook/core, v6.4.0-beta.4, False, 18, 0, 3, 15, 0
40305, @storybook/core, v6.3.9, False, 21, 0, 3, 18, 0
40306, @storybook/core, v6.4.0-beta.3, False, 18, 0, 3, 15, 0
40307, @storybook/core, v6.4.0-beta.2, False, 18, 0, 3, 15, 0
40308, @storybook/core, v6.4.0-beta.1, False, 18, 0, 3, 15, 0
40309, @schematics/schematics, 13.0.0-rc.3, True
40310, @schematics/schematics, 13.0.0-rc.2, True
40311, @schematics/schematics, 12.2.12, True
40312, @schematics/schematics, v11.2.15, True
40313, @schematics/schematics, 13.0.0-rc.1, True
40314, @schematics/schematics, 12.2.11, True
40315, @schematics/schematics, 13.0.0-rc.0, True
40316, @schematics/schematics, 12.2.10, True
40317, @schematics/schematics, 13.0.0-next.9, True
40318, @schematics/schematics, 12.2.9, True
40319, @schematics/schematics, 13.0.0-next.8, True
40320, @schematics/schematics, 12.2.8, True
40321, @schematics/schematics, 13.0.0-next.7, True
40322, @schematics/schematics, 12.2.7, True
40323, @schematics/schematics, 13.0.0-next.6, True
40324, @schematics/schematics, 13.0.0-next.5, True
40325, @schematics/schematics, 12.2.6, True
40326, @schematics/schematics, 13.0.0-next.4, True
40327, @schematics/schematics, 12.2.5, True
40328, @schematics/schematics, 13.0.0-next.3, True
40329, @schematics/schematics, 12.2.4, True
40330, @schematics/schematics, 13.0.0-next.2, True
40331, @schematics/schematics, 12.2.3, True
40332, @schematics/schematics, 13.0.0-next.1, True
40333, @schematics/schematics, 12.2.2, True
40334, @schematics/schematics, 13.0.0-next.0, True
40335, @schematics/schematics, 12.2.1, True
40336, @schematics/schematics, 12.2.0, True
40337, @schematics/schematics, 12.2.0-rc.0, True
40338, @schematics/schematics, 12.1.4, True
40339, opusscript, 0.0.6, True
40340, opusscript, 0.0.5, True
40341, kerberos, v2.0.0-beta.0, True
40342, kerberos, v1.1.7, True
40343, kerberos, v1.1.6, True
40344, kerberos, v1.1.5, True
40345, kerberos, v1.1.4, True
40346, kerberos, v1.1.3, True
40347, kerberos, v1.1.2, True
40348, kerberos, v1.1.1, True
40349, kerberos, v1.1.0, True
40350, kerberos, v1.0.0, True
40351, lodash.zip, 4.0.0, True
40352, lodash.zip, 3.0.0, True
40353, ioredis, v4.28.0, True
40354, ioredis, v4.27.11, True
40355, ioredis, v4.27.10, True
40356, ioredis, v4.27.9, True
40357, ioredis, v4.27.8, True
40358, ioredis, v4.27.7, False, 1, 0, 0, 1, 0
40359, ioredis, v4.27.6, False, 1, 0, 0, 1, 0
40360, ioredis, v4.27.5, False, 1, 0, 0, 1, 0
40361, ioredis, v4.27.4, False, 1, 0, 0, 1, 0
40362, ioredis, v4.27.3, False, 1, 0, 0, 1, 0
40363, ioredis, v4.27.2, False, 1, 0, 0, 1, 0
40364, ioredis, v4.27.1, False, 1, 0, 0, 1, 0
40365, ioredis, v4.27.0, False, 1, 0, 0, 1, 0
40366, ioredis, v4.26.0, False, 1, 0, 0, 1, 0
40367, ioredis, v4.25.0, False, 1, 0, 0, 1, 0
40368, ioredis, v4.24.6, False, 1, 0, 0, 1, 0
40369, ioredis, v4.24.5, False, 1, 0, 0, 1, 0
40370, ioredis, v4.24.4, False, 1, 0, 0, 1, 0
40371, ioredis, v4.24.3, False, 1, 0, 0, 1, 0
40372, ioredis, v4.24.2, False, 1, 0, 0, 1, 0
40373, ioredis, v4.24.1, False, 1, 0, 0, 1, 0
40374, ioredis, v4.24.0, False, 1, 0, 0, 1, 0
40375, ioredis, v4.23.1, False, 1, 0, 0, 1, 0
40376, ioredis, v4.23.0, False, 1, 0, 0, 1, 0
40377, ioredis, v4.22.0, False, 1, 0, 0, 1, 0
40378, ioredis, v4.21.0, False, 1, 0, 0, 1, 0
40379, ioredis, v4.20.0, False, 1, 0, 0, 1, 0
40380, ioredis, v4.19.4, False, 1, 0, 0, 1, 0
40381, ioredis, v4.19.3, False, 1, 0, 0, 1, 0
40382, ioredis, v4.19.2, False, 1, 0, 0, 1, 0
40383, is-ip, v3.1.0, True
40384, is-ip, v3.0.0, True
40385, @lerna/listable, v4.0.0, True
40386, @lerna/listable, v3.22.1, True
40387, @lerna/listable, v3.22.0, True
40388, @lerna/listable, v3.21.0, True
40389, @lerna/listable, v3.20.2, True
40390, @lerna/listable, v3.20.1, True
40391, @lerna/listable, v3.20.0, True
40392, @lerna/listable, v3.19.0, True
40393, @lerna/listable, v3.18.5, True
40394, @lerna/listable, v3.18.4, True
40395, @lerna/listable, v3.18.3, True
40396, @lerna/listable, v3.18.2, True
40397, @lerna/listable, v3.18.1, True
40398, @lerna/listable, v3.18.0, True
40399, @lerna/listable, v3.17.0, True
40400, @lerna/listable, v3.16.5, True
40401, @lerna/listable, v3.16.4, True
40402, @lerna/listable, v3.16.3, True
40403, @lerna/listable, v3.16.2, True
40404, @lerna/listable, v3.16.1, True
40405, @lerna/listable, v3.16.0, True
40406, @lerna/listable, v3.15.0, True
40407, @lerna/listable, v3.14.2, True
40408, @lerna/listable, v3.14.1, True
40409, @lerna/listable, v3.14.0, True
40410, @lerna/listable, v3.13.4, True
40411, @lerna/listable, v3.13.3, True
40412, @lerna/listable, v3.13.2, True
40413, @lerna/listable, v3.13.1, True
40414, @lerna/listable, v3.13.0, True
40415, @lerna/log-packed, v4.0.0, True
40416, @lerna/log-packed, v3.22.1, True
40417, @lerna/log-packed, v3.22.0, True
40418, @lerna/log-packed, v3.21.0, True
40419, @lerna/log-packed, v3.20.2, True
40420, @lerna/log-packed, v3.20.1, True
40421, @lerna/log-packed, v3.20.0, True
40422, @lerna/log-packed, v3.19.0, True
40423, @lerna/log-packed, v3.18.5, True
40424, @lerna/log-packed, v3.18.4, True
40425, @lerna/log-packed, v3.18.3, True
40426, @lerna/log-packed, v3.18.2, True
40427, @lerna/log-packed, v3.18.1, True
40428, @lerna/log-packed, v3.18.0, True
40429, @lerna/log-packed, v3.17.0, True
40430, @lerna/log-packed, v3.16.5, True
40431, @lerna/log-packed, v3.16.4, True
40432, @lerna/log-packed, v3.16.3, True
40433, @lerna/log-packed, v3.16.2, True
40434, @lerna/log-packed, v3.16.1, True
40435, @lerna/log-packed, v3.16.0, True
40436, @lerna/log-packed, v3.15.0, True
40437, @lerna/log-packed, v3.14.2, True
40438, @lerna/log-packed, v3.14.1, True
40439, @lerna/log-packed, v3.14.0, True
40440, @lerna/log-packed, v3.13.4, True
40441, @lerna/log-packed, v3.13.3, True
40442, @lerna/log-packed, v3.13.2, True
40443, @lerna/log-packed, v3.13.1, True
40444, @lerna/log-packed, v3.13.0, True
40445, @lerna/check-working-tree, v4.0.0, True
40446, @lerna/check-working-tree, v3.22.1, True
40447, @lerna/check-working-tree, v3.22.0, True
40448, @lerna/check-working-tree, v3.21.0, True
40449, @lerna/check-working-tree, v3.20.2, True
40450, @lerna/check-working-tree, v3.20.1, True
40451, @lerna/check-working-tree, v3.20.0, True
40452, @lerna/check-working-tree, v3.19.0, True
40453, @lerna/check-working-tree, v3.18.5, True
40454, @lerna/check-working-tree, v3.18.4, True
40455, @lerna/check-working-tree, v3.18.3, True
40456, @lerna/check-working-tree, v3.18.2, True
40457, @lerna/check-working-tree, v3.18.1, True
40458, @lerna/check-working-tree, v3.18.0, True
40459, @lerna/check-working-tree, v3.17.0, True
40460, @lerna/check-working-tree, v3.16.5, True
40461, @lerna/check-working-tree, v3.16.4, True
40462, @lerna/check-working-tree, v3.16.3, True
40463, @lerna/check-working-tree, v3.16.2, True
40464, @lerna/check-working-tree, v3.16.1, True
40465, @lerna/check-working-tree, v3.16.0, True
40466, @lerna/check-working-tree, v3.15.0, True
40467, @lerna/check-working-tree, v3.14.2, True
40468, @lerna/check-working-tree, v3.14.1, True
40469, @lerna/check-working-tree, v3.14.0, True
40470, @lerna/check-working-tree, v3.13.4, True
40471, @lerna/check-working-tree, v3.13.3, True
40472, @lerna/check-working-tree, v3.13.2, True
40473, @lerna/check-working-tree, v3.13.1, True
40474, @lerna/check-working-tree, v3.13.0, True
40475, intl-messageformat, react-intl@5.21.0, error, Couldn't find the requested package or version
40476, intl-messageformat, @formatjs/icu-skeleton-parser@1.3.1, error, Couldn't find the requested package or version
40477, intl-messageformat, @formatjs/icu-messageformat-parser@2.0.14, error, Couldn't find the requested package or version
40478, intl-messageformat, @formatjs/intl@1.15.0, error, Couldn't find the requested package or version
40479, intl-messageformat, intl-messageformat@9.9.4, error, Couldn't find the requested package or version
40480, intl-messageformat, babel-plugin-formatjs@10.3.11, error, Couldn't find the requested package or version
40481, intl-messageformat, @formatjs/ts-transformer@3.6.0, error, Couldn't find the requested package or version
40482, intl-messageformat, @formatjs/intl-getcanonicallocales@1.8.0, error, Couldn't find the requested package or version
40483, intl-messageformat, vue-intl@6.0.14, error, Couldn't find the requested package or version
40484, intl-messageformat, @formatjs/editor@1.1.33, error, Couldn't find the requested package or version
40485, intl-messageformat, @formatjs/cli@4.4.0, error, Couldn't find the requested package or version
40486, intl-messageformat, @formatjs/intl-locale@2.4.40, error, Couldn't find the requested package or version
40487, intl-messageformat, eslint-plugin-formatjs@2.18.0, error, Couldn't find the requested package or version
40488, intl-messageformat, @formatjs/intl-pluralrules@4.1.5, error, Couldn't find the requested package or version
40489, intl-messageformat, @formatjs/intl@1.14.3, error, Couldn't find the requested package or version
40490, intl-messageformat, @formatjs/intl-displaynames@5.2.5, error, Couldn't find the requested package or version
40491, intl-messageformat, @formatjs/cli@4.3.2, error, Couldn't find the requested package or version
40492, intl-messageformat, @formatjs/icu-skeleton-parser@1.3.0, error, Couldn't find the requested package or version
40493, intl-messageformat, eslint-plugin-formatjs@2.17.9, error, Couldn't find the requested package or version
40494, intl-messageformat, @formatjs/ecma402-abstract@1.10.0, error, Couldn't find the requested package or version
40495, intl-messageformat, @formatjs/editor@1.1.32, error, Couldn't find the requested package or version
40496, intl-messageformat, @formatjs/intl-numberformat@7.2.5, error, Couldn't find the requested package or version
40497, intl-messageformat, intl-messageformat@9.9.3, error, Couldn't find the requested package or version
40498, intl-messageformat, react-intl@5.20.13, error, Couldn't find the requested package or version
40499, intl-messageformat, @formatjs/intl-listformat@6.3.5, error, Couldn't find the requested package or version
40500, intl-messageformat, @formatjs/icu-messageformat-parser@2.0.13, error, Couldn't find the requested package or version
40501, intl-messageformat, vue-intl@6.0.13, error, Couldn't find the requested package or version
40502, intl-messageformat, @formatjs/intl-datetimeformat@4.2.5, error, Couldn't find the requested package or version
40503, intl-messageformat, @formatjs/ts-transformer@3.5.1, error, Couldn't find the requested package or version
40504, intl-messageformat, babel-plugin-formatjs@10.3.10, error, Couldn't find the requested package or version
40505, hast-to-hyperscript, 10.0.1, True
40506, hast-to-hyperscript, 10.0.0, True
40507, hast-to-hyperscript, 9.0.1, True
40508, hast-to-hyperscript, 9.0.0, True
40509, hast-to-hyperscript, 8.1.1, True
40510, hast-to-hyperscript, 8.1.0, True
40511, hast-to-hyperscript, 8.0.0, True
40512, hast-to-hyperscript, 7.0.4, True
40513, hast-to-hyperscript, 7.0.3, True
40514, hast-to-hyperscript, 7.0.2, True
40515, hast-to-hyperscript, 7.0.1, True
40516, hast-to-hyperscript, 7.0.0, True
40517, hast-to-hyperscript, 6.0.0, True
40518, hast-to-hyperscript, 5.0.0, True
40519, hast-to-hyperscript, 4.0.0, False, 1, 0, 1, 0, 0
40520, hast-to-hyperscript, 3.1.0, False, 1, 0, 1, 0, 0
40521, hast-to-hyperscript, 3.0.2, False, 1, 0, 1, 0, 0
40522, hast-to-hyperscript, 3.0.1, False, 1, 0, 1, 0, 0
40523, hast-to-hyperscript, 3.0.0, False, 1, 0, 1, 0, 0
