,Name,Release.Name,X,Repository.URL,Release.URL,id,is_ok,num_vuln,critical,high,medium,low
39,@vue/compiler-dom,v2.6.5,128,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.6.5,39,True,,NA,NA,NA,NA
40,@vue/compiler-dom,v2.6.4,129,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.6.4,40,True,,NA,NA,NA,NA
41,@vue/compiler-dom,v2.6.3,130,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.6.3,41,True,,NA,NA,NA,NA
42,@vue/compiler-dom,v2.6.2,131,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.6.2,42,True,,NA,NA,NA,NA
43,@vue/compiler-dom,v2.6.1,132,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.6.1,43,True,,NA,NA,NA,NA
44,@vue/compiler-dom,v2.6.0,133,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.6.0,44,True,,NA,NA,NA,NA
45,@vue/compiler-dom,v2.6.0-beta.3,134,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.6.0-beta.3,45,True,,NA,NA,NA,NA
46,@vue/compiler-dom,v2.6.0-beta.2,135,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.6.0-beta.2,46,True,,NA,NA,NA,NA
47,@vue/compiler-dom,v2.6.0-beta.1,136,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.6.0-beta.1,47,True,,NA,NA,NA,NA
48,@vue/compiler-dom,v2.5.22,137,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.5.22,48,True,,NA,NA,NA,NA
49,@vue/compiler-dom,v2.5.21,138,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.5.21,49,True,,NA,NA,NA,NA
50,@vue/compiler-dom,v2.5.20,139,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.5.20,50,True,,NA,NA,NA,NA
51,@vue/compiler-dom,v2.5.19,140,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.5.19,51,True,,NA,NA,NA,NA
52,@vue/compiler-dom,v2.5.18,141,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.5.18,52,True,,NA,NA,NA,NA
53,@vue/compiler-dom,v2.5.18-beta.0,142,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.5.18-beta.0,53,True,,NA,NA,NA,NA
54,@vue/compiler-dom,v2.5.17,143,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.5.17,54,True,,NA,NA,NA,NA
55,@vue/compiler-dom,v2.5.17-beta.0,144,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.5.17-beta.0,55,True,,NA,NA,NA,NA
56,@vue/compiler-dom,v2.5.16,145,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.5.16,56,True,,NA,NA,NA,NA
57,@vue/compiler-dom,v2.5.15,146,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.5.15,57,True,,NA,NA,NA,NA
58,@vue/compiler-dom,v2.5.14,147,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.5.14,58,True,,NA,NA,NA,NA
59,@vue/compiler-dom,v2.5.13,148,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.5.13,59,True,,NA,NA,NA,NA
60,@vue/compiler-dom,v2.5.12,149,https://github.com/vuejs/vue,https://github.com/vuejs/vue/releases/tag/v2.5.12,60,True,,NA,NA,NA,NA
61,react-dom-factories,v17.0.2,180,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v17.0.2,61,True,,NA,NA,NA,NA
62,react-dom-factories,v17.0.1,181,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v17.0.1,62,True,,NA,NA,NA,NA
63,react-dom-factories,v17.0.0,182,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v17.0.0,63,True,,NA,NA,NA,NA
64,react-dom-factories,v16.14.0,183,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.14.0,64,True,,NA,NA,NA,NA
65,react-dom-factories,0.14.10,184,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/0.14.10,65,True,,NA,NA,NA,NA
66,react-dom-factories,v15.7.0,185,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v15.7.0,66,True,,NA,NA,NA,NA
67,react-dom-factories,v16.13.1,186,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.13.1,67,True,,NA,NA,NA,NA
68,react-dom-factories,v16.13.0,187,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.13.0,68,True,,NA,NA,NA,NA
69,react-dom-factories,v16.12.0,188,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.12.0,69,True,,NA,NA,NA,NA
70,react-dom-factories,v16.11.0,189,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.11.0,70,True,,NA,NA,NA,NA
71,react-dom-factories,v16.10.2,190,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.10.2,71,True,,NA,NA,NA,NA
72,react-dom-factories,v16.10.1,191,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.10.1,72,True,,NA,NA,NA,NA
73,react-dom-factories,v16.10.0,192,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.10.0,73,True,,NA,NA,NA,NA
74,react-dom-factories,v16.9.0,193,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.9.0,74,True,,NA,NA,NA,NA
75,react-dom-factories,v16.9.0-rc.0,194,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.9.0-rc.0,75,True,,NA,NA,NA,NA
76,react-dom-factories,v16.9.0-alpha.0,195,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.9.0-alpha.0,76,True,,NA,NA,NA,NA
77,react-dom-factories,v16.8.6,196,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.6,77,True,,NA,NA,NA,NA
78,react-dom-factories,v16.8.5,197,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.5,78,True,,NA,NA,NA,NA
79,react-dom-factories,v16.8.4,198,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.4,79,True,,NA,NA,NA,NA
80,react-dom-factories,v16.8.3,199,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.3,80,True,,NA,NA,NA,NA
81,react-dom-factories,v16.8.2,200,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.2,81,True,,NA,NA,NA,NA
82,react-dom-factories,v16.8.1,201,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.1,82,True,,NA,NA,NA,NA
83,react-dom-factories,v16.8.0,202,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.0,83,True,,NA,NA,NA,NA
84,react-dom-factories,v16.7.0,203,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.7.0,84,True,,NA,NA,NA,NA
85,react-dom-factories,v16.6.3,204,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.6.3,85,True,,NA,NA,NA,NA
86,react-dom-factories,v16.6.1,205,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.6.1,86,True,,NA,NA,NA,NA
87,react-dom-factories,v16.6.0,206,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.6.0,87,True,,NA,NA,NA,NA
88,react-dom-factories,v16.5.2,207,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.5.2,88,True,,NA,NA,NA,NA
89,react-dom-factories,v16.5.1,208,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.5.1,89,True,,NA,NA,NA,NA
90,react-dom-factories,v16.5.0,209,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.5.0,90,True,,NA,NA,NA,NA
91,react-addons-update,v17.0.2,330,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v17.0.2,91,True,,NA,NA,NA,NA
92,react-addons-update,v17.0.1,331,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v17.0.1,92,True,,NA,NA,NA,NA
93,react-addons-update,v17.0.0,332,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v17.0.0,93,True,,NA,NA,NA,NA
94,react-addons-update,v16.14.0,333,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.14.0,94,True,,NA,NA,NA,NA
95,react-addons-update,0.14.10,334,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/0.14.10,95,True,,NA,NA,NA,NA
96,react-addons-update,v15.7.0,335,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v15.7.0,96,True,,NA,NA,NA,NA
97,react-addons-update,v16.13.1,336,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.13.1,97,True,,NA,NA,NA,NA
98,react-addons-update,v16.13.0,337,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.13.0,98,True,,NA,NA,NA,NA
99,react-addons-update,v16.12.0,338,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.12.0,99,True,,NA,NA,NA,NA
