Name,Repository.URL,Release.Name,Release.URL,is_ok,num_vuln,critical,high,medium,low
@vue/runtime-dom,https://github.com/vuejs/vue,v2.6.1,https://github.com/vuejs/vue/releases/tag/v2.6.1,NA,NA,NA,NA,NA,NA
@vue/runtime-dom,https://github.com/vuejs/vue,v2.6.0,https://github.com/vuejs/vue/releases/tag/v2.6.0,NA,NA,NA,NA,NA,NA
@vue/runtime-dom,https://github.com/vuejs/vue,v2.6.0-beta.3,https://github.com/vuejs/vue/releases/tag/v2.6.0-beta.3,NA,NA,NA,NA,NA,NA
@vue/runtime-dom,https://github.com/vuejs/vue,v2.6.0-beta.2,https://github.com/vuejs/vue/releases/tag/v2.6.0-beta.2,NA,NA,NA,NA,NA,NA
@vue/runtime-dom,https://github.com/vuejs/vue,v2.6.0-beta.1,https://github.com/vuejs/vue/releases/tag/v2.6.0-beta.1,NA,NA,NA,NA,NA,NA
@vue/runtime-dom,https://github.com/vuejs/vue,v2.5.22,https://github.com/vuejs/vue/releases/tag/v2.5.22,NA,NA,NA,NA,NA,NA
@vue/runtime-dom,https://github.com/vuejs/vue,v2.5.21,https://github.com/vuejs/vue/releases/tag/v2.5.21,NA,NA,NA,NA,NA,NA
@vue/runtime-dom,https://github.com/vuejs/vue,v2.5.20,https://github.com/vuejs/vue/releases/tag/v2.5.20,NA,NA,NA,NA,NA,NA
@vue/runtime-dom,https://github.com/vuejs/vue,v2.5.19,https://github.com/vuejs/vue/releases/tag/v2.5.19,NA,NA,NA,NA,NA,NA
@vue/runtime-dom,https://github.com/vuejs/vue,v2.5.18,https://github.com/vuejs/vue/releases/tag/v2.5.18,NA,NA,NA,NA,NA,NA
@vue/runtime-dom,https://github.com/vuejs/vue,v2.5.18-beta.0,https://github.com/vuejs/vue/releases/tag/v2.5.18-beta.0,NA,NA,NA,NA,NA,NA
@vue/runtime-dom,https://github.com/vuejs/vue,v2.5.17,https://github.com/vuejs/vue/releases/tag/v2.5.17,NA,NA,NA,NA,NA,NA
@vue/runtime-dom,https://github.com/vuejs/vue,v2.5.17-beta.0,https://github.com/vuejs/vue/releases/tag/v2.5.17-beta.0,NA,NA,NA,NA,NA,NA
@vue/runtime-dom,https://github.com/vuejs/vue,v2.5.16,https://github.com/vuejs/vue/releases/tag/v2.5.16,NA,NA,NA,NA,NA,NA
@vue/runtime-dom,https://github.com/vuejs/vue,v2.5.15,https://github.com/vuejs/vue/releases/tag/v2.5.15,NA,NA,NA,NA,NA,NA
@vue/runtime-dom,https://github.com/vuejs/vue,v2.5.14,https://github.com/vuejs/vue/releases/tag/v2.5.14,NA,NA,NA,NA,NA,NA
@vue/runtime-dom,https://github.com/vuejs/vue,v2.5.13,https://github.com/vuejs/vue/releases/tag/v2.5.13,NA,NA,NA,NA,NA,NA
@vue/runtime-dom,https://github.com/vuejs/vue,v2.5.12,https://github.com/vuejs/vue/releases/tag/v2.5.12,NA,NA,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.6.14,https://github.com/vuejs/vue/releases/tag/v2.6.14,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.6.13,https://github.com/vuejs/vue/releases/tag/v2.6.13,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.6.11,https://github.com/vuejs/vue/releases/tag/v2.6.11,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.6.9,https://github.com/vuejs/vue/releases/tag/v2.6.9,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.6.10,https://github.com/vuejs/vue/releases/tag/v2.6.10,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.6.8,https://github.com/vuejs/vue/releases/tag/v2.6.8,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.6.7,https://github.com/vuejs/vue/releases/tag/v2.6.7,True,,NA,NA,NA,NA
