id, name, version, is_ok, num_vuln, critical, high, medium, low
24999, babel-preset-es2016, v7.13.14, True
25000, babel-preset-es2016, v7.13.13, True
25001, babel-preset-es2016, v7.13.12, True
25002, babel-preset-es2016, v7.13.11, True
25003, babel-preset-es2016, v7.13.10, True
25004, @firebase/app-types, firebase@4.5.2, error, Couldn't find the requested package or version
25005, @firebase/app-types, v4.5.1, True
25006, @firebase/app-types, v4.5.0, False, 2, 0, 0, 2, 0
25007, @firebase/app-types, v4.4.0, False, 2, 0, 0, 2, 0
25008, @firebase/app-types, v4.3.0, False, 2, 0, 0, 2, 0
25009, @firebase/app-types, v4.2.0, False, 2, 0, 0, 2, 0
25010, @firebase/app-types, v4.1.4, False, 2, 0, 0, 2, 0
25011, @firebase/app-types, v4.1.3, False, 2, 0, 0, 2, 0
25012, @firebase/app-types, v4.1.2, False, 2, 0, 0, 2, 0
25013, @firebase/app-types, v4.1.0, False, 2, 0, 0, 2, 0
25014, @firebase/app-types, v4.1.1, False, 2, 0, 0, 2, 0
25015, @firebase/app-types, v4.1.0-rc.1, False, 2, 0, 0, 2, 0
25016, @firebase/app-types, v4.0.0, False, 2, 0, 0, 2, 0
25017, gonzales-pe, v4.2.4, False, 1, 0, 0, 1, 0
25018, gonzales-pe, v4.2.0, False, 1, 0, 0, 1, 0
25019, gonzales-pe, v3.4.6, False, 1, 0, 0, 1, 0
25020, gonzales-pe, v3.4.0, False, 1, 0, 0, 1, 0
25021, gonzales-pe, v3.3.4, False, 1, 0, 0, 1, 0
25022, gonzales-pe, v3.3.3, False, 1, 0, 0, 1, 0
25023, gonzales-pe, v3.3.2, False, 1, 0, 0, 1, 0
25024, gonzales-pe, v3.3.1, False, 1, 0, 0, 1, 0
25025, gonzales-pe, v3.2.7, False, 1, 0, 0, 1, 0
25026, gonzales-pe, v3.2.6, False, 1, 0, 0, 1, 0
25027, gonzales-pe, v3.2.5, False, 1, 0, 0, 1, 0
25028, gonzales-pe, v3.2.4, False, 1, 0, 0, 1, 0
25029, gonzales-pe, v3.2.3, False, 1, 0, 0, 1, 0
25030, gonzales-pe, v3.2.2, False, 1, 0, 0, 1, 0
25031, gonzales-pe, v3.2.0, False, 1, 0, 0, 1, 0
25032, gonzales-pe, v3.2.1, False, 1, 0, 0, 1, 0
25033, gonzales-pe, v3.1.1, False, 1, 0, 0, 1, 0
25034, gonzales-pe, v3.1.0, False, 1, 0, 0, 1, 0
25035, gonzales-pe, v3.0.3, False, 1, 0, 0, 1, 0
25036, gonzales-pe, v3.0.2, False, 1, 0, 0, 1, 0
25037, gonzales-pe, v3.0.1, False, 1, 0, 0, 1, 0
25038, gonzales-pe, v3.0.0-beta, False, 1, 0, 0, 1, 0
25039, gonzales-pe, v3.0.0, False, 1, 0, 0, 1, 0
25040, gonzales-pe, v2.0.2, True
25041, gonzales-pe, v2.0.0, True
25042, @babel/plugin-proposal-export-default-from, v7.16.2, True
25043, @babel/plugin-proposal-export-default-from, v7.16.1, True
25044, @babel/plugin-proposal-export-default-from, v7.16.0, True
25045, @babel/plugin-proposal-export-default-from, v7.15.8, True
25046, @babel/plugin-proposal-export-default-from, v7.15.7, True
25047, @babel/plugin-proposal-export-default-from, v7.15.6, True
25048, @babel/plugin-proposal-export-default-from, v7.15.5, True
25049, @babel/plugin-proposal-export-default-from, v7.15.4, True
25050, @babel/plugin-proposal-export-default-from, v7.15.3, True
25051, @babel/plugin-proposal-export-default-from, v7.15.2, True
25052, @babel/plugin-proposal-export-default-from, v7.15.1, True
