id, name, version, is_ok, num_vuln, critical, high, medium, low
1250, rethinkdb, v2.1.0-1, error, Couldn't find the requested package or version
1251, rethinkdb, v2.1.0-0BETA1, error, Couldn't find the requested package or version
1252, rethinkdb, v2.0.4, error, Couldn't find the requested package or version
1253, rethinkdb, v2.0.3, error, Couldn't find the requested package or version
1254, rethinkdb, v2.0.2, False, 2, 0, 0, 2, 0
1255, rethinkdb, v2.0.1, error, Couldn't find the requested package or version
1256, rethinkdb, v2.0.0, False, 2, 0, 0, 2, 0
1257, @schematics/angular, 13.0.1, True
1258, @schematics/angular, 13.1.0-next.0, True
1259, @schematics/angular, 12.2.13, True
1260, @schematics/angular, 13.0.0, True
1261, @angular/cli, 13.0.1, True
1262, @angular/cli, 13.1.0-next.0, True
1263, @angular/cli, 12.2.13, True
1264, @angular/cli, 13.0.0, True
1265, @angular-devkit/schematics, 13.0.1, True
1266, @angular-devkit/schematics, 13.1.0-next.0, True
1267, @angular-devkit/schematics, 12.2.13, True
1268, @angular-devkit/schematics, 13.0.0, True
1269, @angular-devkit/core, 13.0.1, True
1270, @angular-devkit/core, 13.1.0-next.0, True
1271, @angular-devkit/core, 12.2.13, True
1272, @angular-devkit/core, 13.0.0, True
1273, html2canvas, v1.3.2, True
1274, html2canvas, v1.3.1, True
1275, html2canvas, v1.3.0, True
1276, html2canvas, v1.2.2, True
1277, html2canvas, v1.2.1, True
1278, html2canvas, v1.2.0, True
1279, html2canvas, v1.1.5, True
1280, html2canvas, v1.1.4, True
1281, html2canvas, v1.1.3, True
1282, html2canvas, v1.1.2, True
1283, html2canvas, v1.1.1, True
1284, html2canvas, v1.1.0, True
1285, html2canvas, v1.0.0, True
1286, html2canvas, v1.0.0-rc.7, True
1287, html2canvas, v1.0.0-rc.6, True
1288, html2canvas, v1.0.0-rc.5, True
1289, html2canvas, v1.0.0-rc.4, True
1290, html2canvas, v1.0.0-rc.3, True
1291, html2canvas, v1.0.0-rc.2, True
1292, html2canvas, v1.0.0-rc.1, True
1293, html2canvas, v1.0.0-rc.0, True
1294, html2canvas, v1.0.0-alpha.12, True
1295, html2canvas, v1.0.0-alpha.11, True
1296, html2canvas, v1.0.0-alpha.10, True
1297, html2canvas, v1.0.0-alpha.9, True
1298, html2canvas, v1.0.0-alpha.8, True
1299, html2canvas, v1.0.0-alpha.7, True
1300, html2canvas, v1.0.0-alpha.6, True
1301, html2canvas, v1.0.0-alpha.5, True
1302, html2canvas, v1.0.0-alpha.4, True
1303, iview, 3.5.4, True
1304, iview, V3.5.3, True
1305, iview, V3.5.2, True
1306, iview, v3.5.1, True
1307, iview, v3.4.2, True
1308, iview, v3.4.1, True
1309, iview, v3.4.0, True
1310, iview, v3.3.3, True
1311, iview, v3.3.2, True
1312, iview, v3.3.1, True
1313, iview, v3.3.0, True
1314, iview, v3.2.2, True
1315, iview, v3.2.1, True
1316, iview, v3.2.0, True
1317, iview, v3.1.5, True
1318, iview, v3.1.4, True
1319, iview, v3.1.3, True
1320, iview, v3.1.2, True
1321, iview, v3.1.1, True
1322, iview, v3.1.1-rc.1, True
1323, iview, v3.1.0, True
1324, iview, v3.0.1, True
1325, iview, untagged-a6dab4e0d5abb4754570, True
1326, iview, v2.14.3, True
1327, iview, v2.14.2, True
1328, iview, v2.14.1, True
1329, iview, v2.14.0-rc.5, True
1330, iview, v2.14.0-rc.4, True
1331, iview, v2.14.0, True
1332, iview, v2.13.1, True
1333, lighthouse, v8.6.0, True
1334, lighthouse, v8.5.1, True
1335, lighthouse, v8.5.0, True
