id, name, version, is_ok, num_vuln, critical, high, medium, low
2653, zeppelin-solidity, v3.2.1-solc-0.7, True
2654, zeppelin-solidity, v3.2.0, True
2655, zeppelin-solidity, v3.1.0, True
2656, zeppelin-solidity, v3.0.1, True
2657, zeppelin-solidity, v2.5.1, True
2658, zeppelin-solidity, v3.0.0, True
2659, zeppelin-solidity, v3.0.0-beta.0, True
2660, zeppelin-solidity, v2.5.0, True
2661, zeppelin-solidity, v2.4.0, True
2662, zeppelin-solidity, v2.3.0, True
2663, zeppelin-solidity, v2.3.0-rc.0, True
2664, zeppelin-solidity, v2.3.0-rc.3, True
2665, zeppelin-solidity, v2.2.0-rc.1, True
2666, zeppelin-solidity, v2.2.0, True
2667, zeppelin-solidity, v2.1.2, True
2668, zeppelin-solidity, v2.1.3, True
2669, zeppelin-solidity, v2.0.1, True
2670, zeppelin-solidity, v2.1.1, True
2671, zeppelin-solidity, v2.1.0-rc.2, True
2672, mithril, v1.1.7, True
2673, mithril, v2.0.4, True
2674, mithril, v2.0.3, True
2675, mithril, v2.0.1, False, 1, 0, 1, 0, 0
2676, mithril, v2.0.0, True
2677, mithril, v2.0.0-rc.9, True
2678, mithril, v2.0.0-rc.8, True
2679, mithril, v2.0.0-rc.7, True
2680, mithril, v2.0.0-rc.6, True
2681, mithril, v2.0.0-rc.5, True
2682, mithril, v2.0.0-rc.4, True
2683, mithril, v2.0.0-rc.3, True
2684, mithril, v2.0.0-rc.2, True
2685, mithril, v2.0.0-rc.1, True
2686, mithril, v2.0.0-rc.0, True
2687, mithril, ospec-v3.0.1, True
2688, mithril, ospec-v3.0.0, True
2689, mithril, ospec-v2.1.0, True
2690, mithril, ospec-v2_0_0, True
2691, mithril, v1.1.6, False, 1, 0, 1, 0, 0
2692, mithril, v1.1.5, False, 1, 0, 1, 0, 0
2693, mithril, v1.1.4, False, 1, 0, 1, 0, 0
2694, mithril, v1.1.3, False, 1, 0, 1, 0, 0
2695, mithril, v1.1.2, False, 3, 0, 3, 0, 0
2696, mithril, v1.1.1, False, 1, 0, 1, 0, 0
2697, mithril, v1.1.0, False, 1, 0, 1, 0, 0
2698, mithril, v1.1.0-rc.1, False, 1, 0, 1, 0, 0
2699, mithril, v0.2.3, True
2700, mithril, v0.2.2-rc.1, True
2701, mithril, v0.2.1, True
2702, @formatjs/intl-unified-numberformat, react-intl@5.21.0, error, Couldn't find the requested package or version
2703, @formatjs/intl-unified-numberformat, @formatjs/icu-skeleton-parser@1.3.1, error, Couldn't find the requested package or version
2704, @formatjs/intl-unified-numberformat, @formatjs/icu-messageformat-parser@2.0.14, error, Couldn't find the requested package or version
2705, @formatjs/intl-unified-numberformat, @formatjs/intl@1.15.0, error, Couldn't find the requested package or version
2706, @formatjs/intl-unified-numberformat, intl-messageformat@9.9.4, error, Couldn't find the requested package or version
2707, @formatjs/intl-unified-numberformat, babel-plugin-formatjs@10.3.11, error, Couldn't find the requested package or version
2708, @formatjs/intl-unified-numberformat, @formatjs/ts-transformer@3.6.0, error, Couldn't find the requested package or version
2709, @formatjs/intl-unified-numberformat, @formatjs/intl-getcanonicallocales@1.8.0, error, Couldn't find the requested package or version
2710, @formatjs/intl-unified-numberformat, vue-intl@6.0.14, error, Couldn't find the requested package or version
2711, @formatjs/intl-unified-numberformat, @formatjs/editor@1.1.33, error, Couldn't find the requested package or version
2712, @formatjs/intl-unified-numberformat, @formatjs/cli@4.4.0, error, Couldn't find the requested package or version
2713, @formatjs/intl-unified-numberformat, @formatjs/intl-locale@2.4.40, error, Couldn't find the requested package or version
2714, @formatjs/intl-unified-numberformat, eslint-plugin-formatjs@2.18.0, error, Couldn't find the requested package or version
2715, @formatjs/intl-unified-numberformat, @formatjs/intl-pluralrules@4.1.5, error, Couldn't find the requested package or version
2716, @formatjs/intl-unified-numberformat, @formatjs/intl@1.14.3, error, Couldn't find the requested package or version
2717, @formatjs/intl-unified-numberformat, @formatjs/intl-displaynames@5.2.5, error, Couldn't find the requested package or version
2718, @formatjs/intl-unified-numberformat, @formatjs/cli@4.3.2, error, Couldn't find the requested package or version
2719, @formatjs/intl-unified-numberformat, @formatjs/icu-skeleton-parser@1.3.0, error, Couldn't find the requested package or version
2720, @formatjs/intl-unified-numberformat, eslint-plugin-formatjs@2.17.9, error, Couldn't find the requested package or version
2721, @formatjs/intl-unified-numberformat, @formatjs/ecma402-abstract@1.10.0, error, Couldn't find the requested package or version
2722, @formatjs/intl-unified-numberformat, @formatjs/editor@1.1.32, error, Couldn't find the requested package or version
2723, @formatjs/intl-unified-numberformat, @formatjs/intl-numberformat@7.2.5, error, Couldn't find the requested package or version
2724, @formatjs/intl-unified-numberformat, intl-messageformat@9.9.3, error, Couldn't find the requested package or version
2725, @formatjs/intl-unified-numberformat, react-intl@5.20.13, error, Couldn't find the requested package or version
2726, @formatjs/intl-unified-numberformat, @formatjs/intl-listformat@6.3.5, error, Couldn't find the requested package or version
2727, @formatjs/intl-unified-numberformat, @formatjs/icu-messageformat-parser@2.0.13, error, Couldn't find the requested package or version
2728, @formatjs/intl-unified-numberformat, vue-intl@6.0.13, error, Couldn't find the requested package or version
