id, name, version, is_ok, num_vuln, critical, high, medium, low
5167, csso, v3.1.1, True
5168, csso, v3.1.0, True
5169, csso, v3.0.1, True
5170, csso, v3.0.0, True
5171, csso, v2.3.2, True
5172, csso, v2.3.1, True
5173, csso, v2.3.0, True
5174, csso, v2.2.1, True
5175, csso, v2.2.0, True
5176, csso, v1.8.2, True
5177, csso, v2.1.1, True
5178, csso, v2.1.0, True
5179, csso, v2.0.0, True
5180, csso, v1.8.1, True
5181, csso, v1.8.0, True
5182, csso, v1.7.1, True
5183, csso, v1.7.0, True
5184, csso, v1.6.4, True
5185, memory-fs, v0.5.0, True
5186, babel-preset-jest, v27.3.1, True
5187, babel-preset-jest, v27.3.0, True
5188, babel-preset-jest, v27.2.5, True
5189, babel-preset-jest, v27.2.4, True
5190, babel-preset-jest, v27.2.3, True
5191, babel-preset-jest, v27.2.2, True
5192, babel-preset-jest, v27.2.1, True
5193, babel-preset-jest, v27.2.0, True
5194, babel-preset-jest, v27.1.1, True
5195, babel-preset-jest, v27.1.0, True
5196, babel-preset-jest, v27.0.6, True
5197, babel-preset-jest, v27.0.5, True
5198, babel-preset-jest, v27.0.4, True
5199, babel-preset-jest, v27.0.3, True
5200, babel-preset-jest, v27.0.2, True
5201, babel-preset-jest, v27.0.1, True
5202, babel-preset-jest, v27.0.0, True
5203, babel-preset-jest, v26.6.3, True
5204, babel-preset-jest, v26.6.2, True
5205, babel-preset-jest, v26.6.1, True
5206, babel-preset-jest, v26.6.0, True
5207, babel-preset-jest, v26.5.3, True
5208, babel-preset-jest, v26.5.2, True
5209, babel-preset-jest, v26.5.1, True
5210, babel-preset-jest, v26.5.0, True
5211, babel-preset-jest, v26.4.2, True
5212, babel-preset-jest, v26.4.1, True
5213, babel-preset-jest, v26.4.0, True
5214, babel-preset-jest, v26.3.0, True
5215, babel-preset-jest, v26.2.2, True
5216, is-finite, v1.1.0, True
5217, babel-plugin-syntax-exponentiation-operator, v7.16.2, True
5218, babel-plugin-syntax-exponentiation-operator, v7.16.1, True
5219, babel-plugin-syntax-exponentiation-operator, v7.16.0, True
5220, babel-plugin-syntax-exponentiation-operator, v7.15.8, True
5221, babel-plugin-syntax-exponentiation-operator, v7.15.7, True
5222, babel-plugin-syntax-exponentiation-operator, v7.15.6, True
5223, babel-plugin-syntax-exponentiation-operator, v7.15.5, True
5224, babel-plugin-syntax-exponentiation-operator, v7.15.4, True
5225, babel-plugin-syntax-exponentiation-operator, v7.15.3, True
5226, babel-plugin-syntax-exponentiation-operator, v7.15.2, True
5227, babel-plugin-syntax-exponentiation-operator, v7.15.1, True
5228, babel-plugin-syntax-exponentiation-operator, v7.15.0, True
5229, babel-plugin-syntax-exponentiation-operator, v7.14.9, True
5230, babel-plugin-syntax-exponentiation-operator, v7.14.8, True
5231, babel-plugin-syntax-exponentiation-operator, v7.14.7, True
5232, babel-plugin-syntax-exponentiation-operator, v7.14.6, True
5233, babel-plugin-syntax-exponentiation-operator, v7.14.5, True
5234, babel-plugin-syntax-exponentiation-operator, v7.14.4, True
5235, babel-plugin-syntax-exponentiation-operator, v7.14.3, True
5236, babel-plugin-syntax-exponentiation-operator, v7.14.2, True
5237, babel-plugin-syntax-exponentiation-operator, v7.14.1, True
5238, babel-plugin-syntax-exponentiation-operator, v7.14.0, True
5239, babel-plugin-syntax-exponentiation-operator, v7.13.17, True
5240, babel-plugin-syntax-exponentiation-operator, v7.13.16, True
5241, babel-plugin-syntax-exponentiation-operator, v7.13.15, True
5242, babel-plugin-syntax-exponentiation-operator, v7.13.14, True
5243, babel-plugin-syntax-exponentiation-operator, v7.13.13, True
5244, babel-plugin-syntax-exponentiation-operator, v7.13.12, True
5245, babel-plugin-syntax-exponentiation-operator, v7.13.11, True
5246, babel-plugin-syntax-exponentiation-operator, v7.13.10, True
5247, acorn-globals, 6.0.0, True
5248, acorn-globals, 4.3.4, True
5249, acorn-globals, 4.3.3, True
